--------- beginning of main
03-22 11:11:04.994  8730  8730 I com.detoxsampl: Late-enabling -Xcheck:jni
03-22 11:11:05.470  8730  8730 D SoLoader: Preparing SO source: com.facebook.soloader.DirectorySoSource[root = /data/app/~~3FvMi6JKHw0bp18JLwuzUQ==/com.detoxsample-KeNF4UzwnKhQA0I-MtXn_A==/lib/arm64 flags = 0]
03-22 11:11:05.470  8730  8730 D SoLoader: Preparing SO source: com.facebook.soloader.ApkSoSource[root = /data/data/com.detoxsample/lib-main flags = 1]
03-22 11:11:05.471  8730  8730 V fb-UnpackingSoSource: locked dso store /data/user/0/com.detoxsample/lib-main
03-22 11:11:05.473  8730  8730 V fb-UnpackingSoSource: deps mismatch on deps store: regenerating
03-22 11:11:05.473  8730  8730 V fb-UnpackingSoSource: so store dirty: regenerating
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libbetter.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libc++_shared.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libevent-2.1.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libevent_core-2.1.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libevent_extra-2.1.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libfabricjni.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libfb.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libfbjni.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libflipper.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libfolly_futures.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libfolly_json.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libglog.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libglog_init.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libimagepipeline.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libjsc.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libjscexecutor.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libjsi.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libjsijniprofiler.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libjsinspector.so: deferring to libdir
03-22 11:11:05.512  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/liblogger.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libmapbufferjni.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libnative-filters.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libnative-imagetranscoder.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_codegen_rncore.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_debug.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_nativemodule_core.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_animations.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_attributedstring.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_componentregistry.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_core.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_debug.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_graphics.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_imagemanager.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_leakchecker.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_mapbuffer.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_mounting.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_runtimescheduler.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_scheduler.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_telemetry.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_templateprocessor.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_textlayoutmanager.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_render_uimanager.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreact_utils.so: deferring to libdir
03-22 11:11:05.513  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreactconfig.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreactnativeblob.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreactnativejni.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreactnativeutilsjni.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libreactperfloggerjni.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_image.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_modal.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_progressbar.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_root.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_scrollview.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_slider.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_switch.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_text.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_textinput.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_unimplementedview.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/librrc_view.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libturbomodulejsijni.so: deferring to libdir
03-22 11:11:05.514  8730  8730 D ApkSoSource: not allowing consideration of lib/arm64-v8a/libyoga.so: deferring to libdir
03-22 11:11:05.514  8730  8730 V fb-UnpackingSoSource: regenerating DSO store com.facebook.soloader.ApkSoSource
03-22 11:11:05.515  8730  8730 V fb-UnpackingSoSource: Finished regenerating DSO store com.facebook.soloader.ApkSoSource
03-22 11:11:05.515  8730  8730 V fb-UnpackingSoSource: starting syncer worker
03-22 11:11:05.523  8730  8730 V fb-UnpackingSoSource: releasing dso store lock for /data/user/0/com.detoxsample/lib-main (from syncer thread)
03-22 11:11:05.524  8730  8730 V fb-UnpackingSoSource: not releasing dso store lock for /data/user/0/com.detoxsample/lib-main (syncer thread started)
03-22 11:11:05.524  8730  8730 D SoLoader: init finish: 4 SO sources prepared
03-22 11:11:05.524  8730  8730 D SoLoader: init exiting
03-22 11:11:05.532  8730  8730 D SoLoader: init exiting
03-22 11:11:05.533  8730  8730 D SoLoader: About to load: libjscexecutor.so
03-22 11:11:05.533  8730  8730 D SoLoader: libjscexecutor.so not found on /data/data/com.detoxsample/lib-main
03-22 11:11:05.533  8730  8730 D SoLoader: libjscexecutor.so found on /data/app/~~3FvMi6JKHw0bp18JLwuzUQ==/com.detoxsample-KeNF4UzwnKhQA0I-MtXn_A==/lib/arm64
03-22 11:11:05.533  8730  8730 D SoLoader: Not resolving dependencies for libjscexecutor.so
03-22 11:11:05.539  8730  8730 D JavaScriptCore.Version: 250230.2.1
03-22 11:11:05.539  8730  8730 D SoLoader: Loaded: libjscexecutor.so
03-22 11:11:05.540  8730  8730 D SoLoader: init exiting
03-22 11:11:05.609  8730  8730 I SensorManager: registerListenerImpl() [Sensor: LGE Accelerometer Non-wakeup, Rate: 66667, SensorEventListener: com.facebook.react.common.ShakeDetector@b25dd88] by com.facebook.react.common.ShakeDetector.start():60
03-22 11:11:05.636  8730  8769 D SoLoader: About to load: libfbjni.so
03-22 11:11:05.636  8730  8769 D SoLoader: libfbjni.so not found on /data/data/com.detoxsample/lib-main
03-22 11:11:05.636  8730  8769 D SoLoader: libfbjni.so found on /data/app/~~3FvMi6JKHw0bp18JLwuzUQ==/com.detoxsample-KeNF4UzwnKhQA0I-MtXn_A==/lib/arm64
03-22 11:11:05.636  8730  8769 D SoLoader: Not resolving dependencies for libfbjni.so
03-22 11:11:05.637  8730  8769 D SoLoader: Loaded: libfbjni.so
03-22 11:11:05.637  8730  8769 D SoLoader: About to load: libflipper.so
03-22 11:11:05.637  8730  8769 D SoLoader: libflipper.so not found on /data/data/com.detoxsample/lib-main
03-22 11:11:05.637  8730  8769 D SoLoader: libflipper.so found on /data/app/~~3FvMi6JKHw0bp18JLwuzUQ==/com.detoxsample-KeNF4UzwnKhQA0I-MtXn_A==/lib/arm64
03-22 11:11:05.637  8730  8769 D SoLoader: Not resolving dependencies for libflipper.so
03-22 11:11:05.649  8730  8769 D SoLoader: Loaded: libflipper.so
03-22 11:11:05.674  8730  8730 W com.detoxsampl: Accessing hidden field Landroid/view/View;->mKeyedTags:Landroid/util/SparseArray; (greylist, reflection, allowed)
03-22 11:11:05.674  8730  8730 W com.detoxsampl: Accessing hidden field Landroid/view/View;->mListenerInfo:Landroid/view/View$ListenerInfo; (greylist, reflection, allowed)
03-22 11:11:05.674  8730  8730 W com.detoxsampl: Accessing hidden field Landroid/view/View$ListenerInfo;->mOnClickListener:Landroid/view/View$OnClickListener; (greylist, reflection, allowed)
03-22 11:11:05.680  8730  8730 I flipper : flipper: FlipperClient::addPlugin Inspector
03-22 11:11:05.680  8730  8730 I flipper : flipper: FlipperClient::addPlugin React
03-22 11:11:05.682  8730  8730 I flipper : flipper: FlipperClient::addPlugin Databases
03-22 11:11:05.683  8730  8730 I flipper : flipper: FlipperClient::addPlugin Preferences
03-22 11:11:05.683  8730  8730 I flipper : flipper: FlipperClient::addPlugin CrashReporter
03-22 11:11:05.686  8730  8730 I flipper : flipper: FlipperClient::addPlugin Network
03-22 11:11:05.718  8730  8761 I UsageTrackerFacilitator: Usage tracking enabled
03-22 11:11:05.721  8730  8761 I TestRequestBuilder: Scanning classpath to find tests in paths [/data/app/~~Ln0G8s4sLZu0zTSjisQotw==/com.detoxsample.test-MOeMvhstYTIZ2dJnCbDwsQ==/base.apk]
03-22 11:11:05.721  8730  8761 W com.detoxsampl: Opening an oat file without a class loader. Are you using the deprecated DexFile APIs?
03-22 11:11:06.291  8730  8761 D TestExecutor: Adding listener androidx.test.internal.runner.listener.LogRunListener
03-22 11:11:06.291  8730  8761 D TestExecutor: Adding listener androidx.test.internal.runner.listener.InstrumentationResultPrinter
03-22 11:11:06.291  8730  8761 D TestExecutor: Adding listener androidx.test.internal.runner.listener.ActivityFinisherRunListener
03-22 11:11:06.292  8730  8761 I TestRunner: run started: 1 tests
03-22 11:11:06.295  8730  8761 I TestRunner: started: runDetoxTests(com.detoxsample.DetoxTest)
03-22 11:11:06.306  8730  8761 D EventInjectionStrategy: Creating injection strategy with input manager.
03-22 11:11:06.311  8730  8761 W com.detoxsampl: Accessing hidden method Landroid/hardware/input/InputManager;->getInstance()Landroid/hardware/input/InputManager; (greylist, reflection, allowed)
03-22 11:11:06.311  8730  8761 W com.detoxsampl: Accessing hidden method Landroid/hardware/input/InputManager;->injectInputEvent(Landroid/view/InputEvent;I)Z (greylist, reflection, allowed)
03-22 11:11:06.311  8730  8761 W com.detoxsampl: Accessing hidden field Landroid/hardware/input/InputManager;->INJECT_INPUT_EVENT_MODE_WAIT_FOR_FINISH:I (greylist, reflection, allowed)
03-22 11:11:06.321  8730  8761 W com.detoxsampl: Accessing hidden field Ljava/lang/reflect/Field;->accessFlags:I (greylist, reflection, allowed)
03-22 11:11:06.461  8730  8730 D LifecycleMonitor: Lifecycle status change: com.detoxsample.MainActivity@4a44af4 in: PRE_ON_CREATE
03-22 11:11:06.532  8730  8730 W com.detoxsampl: Accessing hidden method Landroid/view/View;->computeFitSystemWindows(Landroid/graphics/Rect;Landroid/graphics/Rect;)Z (greylist, reflection, allowed)
03-22 11:11:06.533  8730  8730 W com.detoxsampl: Accessing hidden method Landroid/view/ViewGroup;->makeOptionalFitsSystemWindows()V (greylist, reflection, allowed)
03-22 11:11:06.544  8730  8730 D LifecycleMonitor: Lifecycle status change: com.detoxsample.MainActivity@4a44af4 in: CREATED
03-22 11:11:06.546  8730  8730 D LifecycleMonitor: Lifecycle status change: com.detoxsample.MainActivity@4a44af4 in: STARTED
03-22 11:11:06.556  8730  8730 D LifecycleMonitor: Lifecycle status change: com.detoxsample.MainActivity@4a44af4 in: RESUMED
03-22 11:11:06.592  8730  8730 I TouchFilterInputStageHelper: [needTouchEventFilter] Displayid : 0
03-22 11:11:06.594  8730  8730 D HandGripFilter: getdisplaysize, x : 1080 y : 2340
03-22 11:11:06.601  8730  8730 W unknown:ReactNative: Packager connection already open, nooping.
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: QUALCOMM build                   : 59e4ca3, Ic42881d075
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: Build Date                       : 01/07/21
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: OpenGL ES Shader Compiler Version: EV031.32.02.06
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: Local Branch                     : mybrancheb50fcd0-9e7c-f130-bc5f-5cb90179c3d8
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: Remote Branch                    : quic/gfx-adreno.lnx.1.0.r99-rel
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: Remote Branch                    : NONE
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: Reconstruct Branch               : NOTHING
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: Build Config                     : S P 10.0.7 AArch64
03-22 11:11:06.620  8730  8797 I AdrenoGLES-0: Driver Path                      : /vendor/lib64/egl/libGLESv2_adreno.so
03-22 11:11:06.625  8730  8797 I AdrenoGLES-0: PFP: 0x016ee190, ME: 0x00000000
03-22 11:11:06.705  8730  8730 I TouchFilterInputStageHelper: [needTouchEventFilter] Displayid : 0
03-22 11:11:06.708  8730  8730 D HandGripFilter: getdisplaysize, x : 1080 y : 2340
03-22 11:11:06.770  8730  8776 D SoLoader: About to load: libreactnativejni.so
03-22 11:11:06.771  8730  8776 D SoLoader: libreactnativejni.so not found on /data/data/com.detoxsample/lib-main
03-22 11:11:06.771  8730  8776 D SoLoader: libreactnativejni.so found on /data/app/~~3FvMi6JKHw0bp18JLwuzUQ==/com.detoxsample-KeNF4UzwnKhQA0I-MtXn_A==/lib/arm64
03-22 11:11:06.771  8730  8776 D SoLoader: Not resolving dependencies for libreactnativejni.so
03-22 11:11:06.776  8730  8776 D SoLoader: Loaded: libreactnativejni.so
03-22 11:11:06.846  8730  8730 I Timeline: Timeline: Activity_idle id: ActivityRecord{c152e16 token=android.os.BinderProxy@8f3b65 {com.detoxsample/com.detoxsample.MainActivity}} time:789332
03-22 11:11:06.890  8730  8761 I Detox   : Detox server connection details: url=ws://localhost:54066, sessionId=0ba61ba9-2df9-52aa-2cbd-7946cbbd910d
03-22 11:11:06.895  8730  8813 I DetoxDispatcher: Handling action '_init' (ID #0)...
03-22 11:11:06.895  8730  8813 I Detox   : Connecting to server...
03-22 11:11:06.895  8730  8813 I DetoxWSClient: At connectToServer
03-22 11:11:06.909  8730  8815 D DetoxWSClient: At onOpen
03-22 11:11:06.909  8730  8815 I DetoxWSClient: Sending out action 'login' (ID #0)
03-22 11:11:06.910  8730  8815 I Detox   : Connected to server!
03-22 11:11:06.915  8730  8815 D DetoxWSClient: Received action 'loginSuccess' (ID #0, params={"testerConnected":true,"appConnected":true})
03-22 11:11:06.917  8730  8812 W unknown:ReactContext: initializeMessageQueueThreads() is called.
03-22 11:11:06.922  8730  8730 W unknown:ReactNative: Packager connection already open, nooping.
03-22 11:11:06.954  8730  8815 D DetoxWSClient: Received action 'isReady' (ID #-1000, params={})
03-22 11:11:06.957  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.drawer.ReactDrawerLayoutManager
03-22 11:11:06.962  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.uimanager.LayoutShadowNode
03-22 11:11:06.966  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.scroll.ReactHorizontalScrollViewManager
03-22 11:11:06.969  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.scroll.ReactHorizontalScrollContainerViewManager
03-22 11:11:06.970  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.progressbar.ReactProgressBarViewManager
03-22 11:11:06.972  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.progressbar.ProgressBarShadowNode
03-22 11:11:06.973  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.scroll.ReactScrollViewManager
03-22 11:11:06.976  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.slider.ReactSliderManager
03-22 11:11:06.978  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.slider.ReactSliderManager$ReactSliderShadowNode
03-22 11:11:06.979  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.switchview.ReactSwitchManager
03-22 11:11:06.981  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.switchview.ReactSwitchManager$ReactSwitchShadowNode
03-22 11:11:06.982  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.swiperefresh.SwipeRefreshLayoutManager
03-22 11:11:06.984  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.frescosupport.FrescoBasedReactTextInlineImageViewManager
03-22 11:11:06.984  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.frescosupport.FrescoBasedReactTextInlineImageShadowNode
03-22 11:11:06.986  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.image.ReactImageManager
03-22 11:11:06.988  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.modal.ReactModalHostManager
03-22 11:11:06.989  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.modal.ModalHostShadowNode
03-22 11:11:06.990  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.ReactRawTextManager
03-22 11:11:06.990  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.ReactRawTextShadowNode
03-22 11:11:06.991  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.textinput.ReactTextInputManager
03-22 11:11:06.995  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.textinput.ReactTextInputShadowNode
03-22 11:11:06.997  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.ReactTextViewManager
03-22 11:11:06.999  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.ReactTextShadowNode
03-22 11:11:07.000  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.view.ReactViewManager
03-22 11:11:07.003  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.ReactVirtualTextViewManager
03-22 11:11:07.003  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.text.ReactVirtualTextShadowNode
03-22 11:11:07.004  8730  8819 W unknown:ViewManagerPropertyUpdater: Could not find generated setter for class com.facebook.react.views.unimplementedview.ReactUnimplementedViewManager
03-22 11:11:07.015  8730  8819 W unknown:ReactContext: initializeMessageQueueThreads() is called.
03-22 11:11:07.018  8730  8819 D SoLoader: About to load: libyoga.so
03-22 11:11:07.019  8730  8819 D SoLoader: libyoga.so not found on /data/data/com.detoxsample/lib-main
03-22 11:11:07.019  8730  8819 D SoLoader: libyoga.so found on /data/app/~~3FvMi6JKHw0bp18JLwuzUQ==/com.detoxsample-KeNF4UzwnKhQA0I-MtXn_A==/lib/arm64
03-22 11:11:07.019  8730  8819 D SoLoader: Not resolving dependencies for libyoga.so
03-22 11:11:07.020  8730  8819 D SoLoader: Loaded: libyoga.so
03-22 11:11:07.031  8730  8730 I DetoxRNLoading: Got new RN-context async'ly through listener
03-22 11:11:07.032  8730  8813 I DetoxRNIdleRes: Setting up Espresso Idling Resources for React Native
03-22 11:11:07.052  8730  8813 D AsyncStorageIR: Checking whether a custom IR for Async-Storage is required... (legacy=false)
03-22 11:11:07.053  8730  8813 D DetoxRNHelpers: Native RN module resolution (class com.reactnativecommunity.asyncstorage.AsyncStorageModule): no such class
03-22 11:11:07.053  8730  8813 D AsyncStorageIR: Checking whether a custom IR for Async-Storage is required... (legacy=true)
03-22 11:11:07.055  8730  8813 D AsyncStorageIR: IR for Async-Storage is required! (legacy=true)
03-22 11:11:07.062  8730  8730 D AsyncStorageIRLegacy: Async-storage is busy!
03-22 11:11:07.068  8730  8813 I DetoxDispatcher: Done with action '_init'
03-22 11:11:07.068  8730  8813 I DetoxDispatcher: Handling action 'isReady' (ID #-1000)...
03-22 11:11:07.079  8730  8730 W com.detoxsampl: Accessing hidden method Landroid/os/MessageQueue;->next()Landroid/os/Message; (greylist, reflection, allowed)
